asset_number;asset_description;lamp_type_lupvalue;lamp_rating_w;mounting_type_lupvalue;lat;lon;location
1541282;Feature Lighting - Intersection of Russell Street and Little Bourke Street;13;14;Pole: Multiple Fixed;-37.81179705167677;144.9678303301176;-37.81179705167677, 144.9678303301176
1542223;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81853827251225;144.97377661870547;-37.81853827251225, 144.97377661870547
1543186;Feature Lighting - Upfield Railway;9;;Pole: Multiple Fixed;-37.78702178929109;144.94147166448795;-37.78702178929109, 144.94147166448795
1543146;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82380687928686;144.94737694121372;-37.82380687928686, 144.94737694121372
1512990;Feature Lighting - Flood Lighting - JJ Holland Park;;;;-37.79767409370051;144.92513106379113;-37.79767409370051, 144.92513106379113
1541330;Feature Lighting - Little Bourke Street between Russell Street and Swanston Street;13;14;Pole: Multiple Fixed;-37.812495266243765;144.9653680622435;-37.812495266243765, 144.9653680622435
1544429;Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk;;;;-37.81986627095739;144.96496809966584;-37.81986627095739, 144.96496809966584
1543367;Feature Lighting - Melbourne Goods Railway;12;;Pole: Multiple Fixed;-37.81183601055138;144.94496481501764;-37.81183601055138, 144.94496481501764
1347690;Feature Lighting - Docklands;1;20;Tree;-37.8131991977161;144.94193904079222;-37.8131991977161, 144.94193904079222
1542381;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.823463227598396;144.94725569511118;-37.823463227598396, 144.94725569511118
1348170;Feature Lighting - Docklands;5;70;Inground;-37.8242851344051;144.94490214235336;-37.8242851344051, 144.94490214235336
1348255;Feature Lighting - Docklands;1;18;Bollard;-37.82390397926762;144.94744408925465;-37.82390397926762, 144.94744408925465
1540585;Feature Lighting - Wurundjeri Way between Batmans Hill Drive and Flinders Street;3;14;Pole: Multiple Fixed;-37.82249974725731;144.95082356781367;-37.82249974725731, 144.95082356781367
1347494;Feature Lighting - Docklands;1;;Inground;-37.814607251626654;144.94267120046163;-37.814607251626654, 144.94267120046163
1347100;Feature Lighting - Docklands;5;150;Parapet;-37.8176312898572;144.94882921977793;-37.8176312898572, 144.94882921977793
1544817;Feature Lighting - Newquay Promenade between Rakaia Way and Dopel Way;13;;Pole: Multiple Fixed;-37.81519060637662;144.94090590232608;-37.81519060637662, 144.94090590232608
1540558;Feature Lighting - Swinging Basin Lane;13;35;Pole: Multiple Fixed;-37.82444633254492;144.94360081171465;-37.82444633254492, 144.94360081171465
1543888;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.810895402149185;144.96727108953866;-37.810895402149185, 144.96727108953866
1346982;Feature Lighting - Docklands;4;150;Bridge Beam;-37.82115926528724;144.95460041241324;-37.82115926528724, 144.95460041241324
1541723;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82353236962698;144.94736468849678;-37.82353236962698, 144.94736468849678
1540783;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.82119855530349;144.96175244448955;-37.82119855530349, 144.96175244448955
1346967;Feature Lighting - Docklands;1;18;Bollard;-37.824075134373885;144.94739265347823;-37.824075134373885, 144.94739265347823
1541702;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.823264572474294;144.94732351272154;-37.823264572474294, 144.94732351272154
1539481;Feature Lighting -;9;10;Pole: Multiple Fixed;-37.82444083391918;144.9472155818376;-37.82444083391918, 144.9472155818376
1346892;Feature Lighting - Docklands;3;36;Parapet;-37.81775080347045;144.94947439610345;-37.81775080347045, 144.94947439610345
1539739;Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk;;;;-37.81996111285657;144.96499116908075;-37.81996111285657, 144.96499116908075
1673056;Feature Lighting - Fitzroy Gardens;9;;;-37.81432433631805;144.97848059285573;-37.81432433631805, 144.97848059285573
1347621;Feature Lighting - Docklands;1;;Inground;-37.81538316637646;144.94059555761993;-37.81538316637646, 144.94059555761993
1347149;Feature Lighting - Docklands;1;;Building Facade;-37.82135273587513;144.9330752309797;-37.82135273587513, 144.9330752309797
1544499;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81840304296534;144.97365720599535;-37.81840304296534, 144.97365720599535
1346466;Feature Lighting - Docklands;1;18;Wall;-37.824186264937225;144.94753934591654;-37.824186264937225, 144.94753934591654
1539835;Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade;9;;Pole: Multiple Fixed;-37.81479797888545;144.941710728803;-37.81479797888545, 144.941710728803
1539199;Feature Lighting - Southbank Promenade;3;14;Stairs;-37.81999833914336;144.96699479570003;-37.81999833914336, 144.96699479570003
1540888;Feature Lighting - Shrine of Remembrance;9;;Pole: Multiple Fixed;-37.82349736597114;144.97081562873825;-37.82349736597114, 144.97081562873825
1540656;Feature Lighting - Lower Promenade;9;;Pole: Multiple Fixed;-37.81970376021154;144.96788397429816;-37.81970376021154, 144.96788397429816
1540797;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.82127588968119;144.96165186164697;-37.82127588968119, 144.96165186164697
1544802;Feature Lighting - Eighteen Pence Lane from Lorimer Street;13;35;Pole: Multiple Fixed;-37.8248253387456;144.94547304584682;-37.8248253387456, 144.94547304584682
1346446;Feature Lighting - Docklands;3;36;Parapet;-37.817642711009036;144.9504145167627;-37.817642711009036, 144.9504145167627
1540191;Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street;9;;Pole: Multiple Fixed;-37.81127503969433;144.96943889943196;-37.81127503969433, 144.96943889943196
1540308;Feature Lighting - Intersection of Flinders Street and Queens Bridge;13;70;Pole: Multiple Fixed;-37.81966880007521;144.96049717065048;-37.81966880007521, 144.96049717065048
1348100;Feature Lighting - Docklands;5;35;Inground;-37.81689112713829;144.9451925757147;-37.81689112713829, 144.9451925757147
1348316;Feature Lighting - Docklands;5;70;Inground;-37.81487131043956;144.94121864190947;-37.81487131043956, 144.94121864190947
1542642;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82274519651139;144.94654374900412;-37.82274519651139, 144.94654374900412
1541675;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82291286047308;144.94722371803707;-37.82291286047308, 144.94722371803707
1542282;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81857392534368;144.97387917393888;-37.81857392534368, 144.97387917393888
1636502;Feature Lighting - Jim Stynes Bridge;16;;Bridge Beam;-37.82276113654105;144.94779706612994;-37.82276113654105, 144.94779706612994
1542176;Feature Lighting -;9;;Pole: Multiple Fixed;-37.81902256441133;144.97281119226386;-37.81902256441133, 144.97281119226386
1544702;Feature Lighting - Melbourne - Clifton Hill Railway;3;35;Pole: Multiple Fixed;-37.81653821197511;144.98347967861596;-37.81653821197511, 144.98347967861596
1539260;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;9;10;Pole: Multiple Fixed;-37.82390112154692;144.94355425663113;-37.82390112154692, 144.94355425663113
1542794;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82290747335936;144.94713071961536;-37.82290747335936, 144.94713071961536
1539685;Feature Lighting - Newquay Promenade between Harbour Esplanade and Palmyra Way;9;;Pole: Multiple Fixed;-37.81427312943662;144.94335038802558;-37.81427312943662, 144.94335038802558
1502800;Feature Lighting - Southbank;;70;Pole: Multiple Fixed;-37.819917337089;144.96653113046506;-37.819917337089, 144.96653113046506
1347468;Feature Lighting - Docklands;1;;Inground;-37.81528281868746;144.940860287213;-37.81528281868746, 144.940860287213
1542604;Feature Lighting -;9;;Pole: Multiple Fixed;-37.8226552301394;144.94611511242906;-37.8226552301394, 144.94611511242906
1347695;Feature Lighting - Docklands;1;50;Inground;-37.82497276306973;144.9455862375831;-37.82497276306973, 144.9455862375831
1544423;Feature Lighting -;9;10;Pole: Multiple Fixed;-37.82412926422768;144.94390318044586;-37.82412926422768, 144.94390318044586
1543065;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.8230864540915;144.94722416049927;-37.8230864540915, 144.94722416049927
1540652;Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street;9;;Pole: Multiple Fixed;-37.81121729971453;144.96963379595644;-37.81121729971453, 144.96963379595644
1346798;Feature Lighting - Docklands;3;36;Parapet;-37.8176233408902;144.94891040229354;-37.8176233408902, 144.94891040229354
1346631;Feature Lighting - Docklands;1;50;Fender;-37.817042434713116;144.94508210826487;-37.817042434713116, 144.94508210826487
1347032;Feature Lighting - Docklands;5;150;Parapet;-37.81795506803905;144.95075888921474;-37.81795506803905, 144.95075888921474
1544046;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82255087064248;144.9456179115277;-37.82255087064248, 144.9456179115277
1347452;Feature Lighting - Docklands;1;;Inground;-37.8153635073332;144.9395166691099;-37.8153635073332, 144.9395166691099
1347272;Feature Lighting - Docklands;3;36;Parapet;-37.817719772468315;144.94979193703801;-37.817719772468315, 144.94979193703801
1543370;Feature Lighting - Melbourne Goods Railway;12;;Pole: Multiple Fixed;-37.81178857177437;144.9450873234385;-37.81178857177437, 144.9450873234385
1542562;Feature Lighting -;9;;Pole: Multiple Fixed;-37.822771890351994;144.9467940925976;-37.822771890351994, 144.9467940925976
1541237;Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street;13;14;Pole: Multiple Fixed;-37.811143330398274;144.96989294884838;-37.811143330398274, 144.96989294884838
1540239;Feature Lighting - Birrarung Marr;;35;Pole: Multiple Fixed;-37.819830358133046;144.975007250869;-37.819830358133046, 144.975007250869
1347004;Feature Lighting - Docklands;3;36;Parapet;-37.81762044412099;144.94894017742695;-37.81762044412099, 144.94894017742695
1541431;Feature Lighting - Docklands Park;13;14;Pole: Multiple Fixed;-37.82025464498202;144.9463310837558;-37.82025464498202, 144.9463310837558
1487775;Feature Lighting - Docklands;;;;-37.815162062646436;144.94150283342347;-37.815162062646436, 144.94150283342347
1543404;Feature Lighting - Upfield Railway;9;;Pole: Multiple Fixed;-37.78659039130211;144.94226975583564;-37.78659039130211, 144.94226975583564
1542418;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82389890708423;144.94711586788011;-37.82389890708423, 144.94711586788011
1539252;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.82422658735571;144.94436230264415;-37.82422658735571, 144.94436230264415
1540588;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;3;14;Pole: Multiple Fixed;-37.82430689880994;144.9438884796726;-37.82430689880994, 144.9438884796726
1515617;Feature Lighting - Flood Lighting - Fawkner Park;;;;-37.84464910842157;144.98235031972342;-37.84464910842157, 144.98235031972342
1539699;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way;13;70;Pole: Multiple Fixed;-37.81516202323185;144.9415028469798;-37.81516202323185, 144.9415028469798
1540784;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.821203852127475;144.96174573896573;-37.821203852127475, 144.96174573896573
1542330;Feature Lighting - Swanston Street between Little Lonsdale Street and La Trobe Street;9;;Pole: Multiple Fixed;-37.80984660506958;144.9638229624661;-37.80984660506958, 144.9638229624661
1541579;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.810803223531764;144.96720537541034;-37.810803223531764, 144.96720537541034
1543230;Feature Lighting - Collins Landing between Australian Wharf and Collins Street;3;14;Pole: Multiple Fixed;-37.821705550910025;144.94463001140863;-37.821705550910025, 144.94463001140863
1540682;Feature Lighting - Lower Promenade;9;;Pole: Multiple Fixed;-37.81973342342077;144.96740251778175;-37.81973342342077, 144.96740251778175
1502989;Feature Lighting - Southbank;;;Parapet;-37.820692029192294;144.96403567261788;-37.820692029192294, 144.96403567261788
1347416;Feature Lighting - Docklands;3;36;Parapet;-37.817518366086816;144.94991493760503;-37.817518366086816, 144.94991493760503
1346432;Feature Lighting - Docklands;;;;-37.81848374983115;144.94487301364737;-37.81848374983115, 144.94487301364737
1542575;Feature Lighting -;9;;Pole: Multiple Fixed;-37.8227507538469;144.94680115406572;-37.8227507538469, 144.94680115406572
1346814;Feature Lighting - Docklands;1;18;Bollard;-37.82386180546175;144.94745603928752;-37.82386180546175, 144.94745603928752
1541384;Feature Lighting - City Square;13;14;Pole: Multiple Fixed;-37.81637081980942;144.96713295577072;-37.81637081980942, 144.96713295577072
1541573;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.81078203298258;144.9671450257161;-37.81078203298258, 144.9671450257161
1346700;Feature Lighting - Docklands;1;50;Fender;-37.81712084796542;144.9451168305747;-37.81712084796542, 144.9451168305747
1346476;Feature Lighting - Docklands;1;20;Bollard;-37.824075134373885;144.94739265347823;-37.824075134373885, 144.94739265347823
1347932;Feature Lighting - Docklands;1;;Inground;-37.81500007188401;144.94112907282542;-37.81500007188401, 144.94112907282542
1541569;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.81080958066092;144.96718257664364;-37.81080958066092, 144.96718257664364
1541576;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.810780973457206;144.96722280976968;-37.810780973457206, 144.96722280976968
1543126;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82397420026862;144.94725987837663;-37.82397420026862, 144.94725987837663
1346635;Feature Lighting - Docklands;5;70;Inground;-37.818733467745666;144.9460675618253;-37.818733467745666, 144.9460675618253
1541043;Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road;9;;Pole: Multiple Fixed;-37.81588771105394;144.93933185932133;-37.81588771105394, 144.93933185932133
1347224;Feature Lighting - Docklands;1;18;Bollard;-37.82416216705258;144.9473702807425;-37.82416216705258, 144.9473702807425
1539172;Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street;9;3;Pole: Multiple Fixed;-37.82386354239184;144.94818748675266;-37.82386354239184, 144.94818748675266
1347540;Feature Lighting - Docklands;5;35;Inground;-37.815364036064516;144.9444176541336;-37.815364036064516, 144.9444176541336
1542663;Feature Lighting -;9;;Pole: Multiple Fixed;-37.8227882233336;144.94674874948956;-37.8227882233336, 144.94674874948956
1540490;Feature Lighting - Victoria Harbour Promenade between Harbour Esplanade and Enterprize Way;3;;Pole: Multiple Fixed;-37.81861565227961;144.94416808870284;-37.81861565227961, 144.94416808870284
1347115;Feature Lighting - Docklands;5;70;Inground;-37.81986279301772;144.95178560530877;-37.81986279301772, 144.95178560530877
1347491;Feature Lighting - Docklands;1;;Building Facade;-37.8210698823181;144.9336177230325;-37.8210698823181, 144.9336177230325
1543802;Feature Lighting - Upfield Railway;9;;Pole: Multiple Fixed;-37.78705065319691;144.94141950990274;-37.78705065319691, 144.94141950990274
1539243;Feature Lighting -;9;10;Pole: Multiple Fixed;-37.82417227146426;144.94388892165875;-37.82417227146426, 144.94388892165875
1348196;Feature Lighting - Docklands;1;35;Inground;-37.82384920221954;144.94805755150165;-37.82384920221954, 144.94805755150165
1541709;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.8233419107855;144.94734288931795;-37.8233419107855, 144.94734288931795
1540963;Feature Lighting - Seafarers Rest;13;35;Pole: Multiple Fixed;-37.822724041326325;144.95164722202276;-37.822724041326325, 144.95164722202276
1541125;Feature Lighting - Victoria Harbour;2;14;Pole: Multiple Fixed;-37.815894067793316;144.93960142132818;-37.815894067793316, 144.93960142132818
1544721;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81915466845945;144.9743347465001;-37.81915466845945, 144.9743347465001
1540064;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.81994061232033;144.95151848575526;-37.81994061232033, 144.95151848575526
1543100;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.823772369372485;144.94728319883262;-37.823772369372485, 144.94728319883262
1346440;Feature Lighting - Docklands;;;;-37.8182765053234;144.94483982498627;-37.8182765053234, 144.94483982498627
1539931;Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade;13;70;Pole: Multiple Fixed;-37.81479634226522;144.94167896760987;-37.81479634226522, 144.94167896760987
1347662;Feature Lighting - Docklands;5;70;Inground;-37.8243977176629;144.94593547162125;-37.8243977176629, 144.94593547162125
1347592;Feature Lighting - Docklands;5;35;Inground;-37.81518587827417;144.9411199459308;-37.81518587827417, 144.9411199459308
1540535;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way;9;;Pole: Multiple Fixed;-37.814820257144596;144.94208304312843;-37.814820257144596, 144.94208304312843
1543342;Feature Lighting -;;;;-37.825082556830374;144.94698807280616;-37.825082556830374, 144.94698807280616
1542668;Feature Lighting -;9;;Pole: Multiple Fixed;-37.822613889327606;144.94591815066258;-37.822613889327606, 144.94591815066258
1544705;Feature Lighting -;;;Pole: Multiple Fixed;-37.82342614428558;144.9517633034938;-37.82342614428558, 144.9517633034938
1540450;Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street;13;35;Pole: Multiple Fixed;-37.816920710786036;144.9453546214856;-37.816920710786036, 144.9453546214856
1348227;Feature Lighting - Docklands;5;150;Parapet;-37.81795444156646;144.95081402535382;-37.81795444156646, 144.95081402535382
1540433;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way;9;;Pole: Multiple Fixed;-37.815281656665796;144.94169116002877;-37.815281656665796, 144.94169116002877
1636527;Feature Lighting - Jim Stynes Bridge;16;;Bridge Beam;-37.82314466790974;144.9482790078317;-37.82314466790974, 144.9482790078317
1347947;Feature Lighting - Docklands;1;20;Tree;-37.8138874949941;144.9401342203145;-37.8138874949941, 144.9401342203145
1347451;Feature Lighting - Docklands;1;;Inground;-37.81537761077368;144.93948268660478;-37.81537761077368, 144.93948268660478
1347867;Feature Lighting - Docklands;3;21;Inground;-37.82461568539519;144.9455796783508;-37.82461568539519, 144.9455796783508
1539828;Feature Lighting - Victoria Harbour;9;;Pole: Multiple Fixed;-37.814451450334;144.94343688279992;-37.814451450334, 144.94343688279992
1540412;Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard;13;150;Pole: Multiple Fixed;-37.82265621784826;144.97015444870175;-37.82265621784826, 144.97015444870175
1347941;Feature Lighting - Docklands;5;70;Inground;-37.81455837807122;144.94070381144817;-37.81455837807122, 144.94070381144817
1541919;Feature Lighting -;;;Pole: Multiple Fixed;-37.8235753196583;144.9518322820631;-37.8235753196583, 144.9518322820631
1543141;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82385564438714;144.9473498326402;-37.82385564438714, 144.9473498326402
1539198;Feature Lighting - River Esplanade between Charles Grimes Bridge and Webb Bridge;13;70;Bridge Beam;-37.82391078048571;144.94779547605393;-37.82391078048571, 144.94779547605393
1540948;Feature Lighting - Lincoln Square;9;;Pole: Multiple Fixed;-37.80228308793093;144.96317535636157;-37.80228308793093, 144.96317535636157
1543167;Feature Lighting - Upfield Railway;9;;Pole: Multiple Fixed;-37.78654234957042;144.9423501229792;-37.78654234957042, 144.9423501229792
1539821;Feature Lighting - Docklands Drive between Harbour Esplanade and Saint Mangos Lane;1;50;Pole: Multiple Fixed;-37.81312035851848;144.94214399301015;-37.81312035851848, 144.94214399301015
1540513;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.81755799107122;144.94553370469524;-37.81755799107122, 144.94553370469524
1540449;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.81907259572012;144.95375181493466;-37.81907259572012, 144.95375181493466
1346926;Feature Lighting - Docklands;3;36;Parapet;-37.817782057966596;144.9491588708101;-37.817782057966596, 144.9491588708101
1541432;Feature Lighting - Docklands Park;13;14;Pole: Multiple Fixed;-37.82021756631158;144.9462841451036;-37.82021756631158, 144.9462841451036
1541965;Feature Lighting - South Wharf Promenade;;;Pole: Multiple Fixed;-37.82412939936391;144.9520884905025;-37.82412939936391, 144.9520884905025
1540841;Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard;13;150;Pole: Multiple Fixed;-37.82180750358836;144.9695964388812;-37.82180750358836, 144.9695964388812
1543432;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82250694814421;144.9454086542743;-37.82250694814421, 144.9454086542743
1543274;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82215702382841;144.9446228965407;-37.82215702382841, 144.9446228965407
1347421;Feature Lighting - Docklands;5;70;Inground;-37.82437844812159;144.9457612624406;-37.82437844812159, 144.9457612624406
1543114;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.823897132529154;144.9471886163765;-37.823897132529154, 144.9471886163765
1347263;Feature Lighting - Docklands;1;;Canopy;-37.81719609890088;144.95268386741978;-37.81719609890088, 144.95268386741978
1541660;Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street;13;14;Pole: Multiple Fixed;-37.81114333039681;144.96985539792303;-37.81114333039681, 144.96985539792303
1542574;Feature Lighting -;9;;Pole: Multiple Fixed;-37.822752263526425;144.94680064967238;-37.822752263526425, 144.94680064967238
1540752;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;9;;Pole: Multiple Fixed;-37.82098350157319;144.96172428129;-37.82098350157319, 144.96172428129
1544078;Feature Lighting - Enterprize Park;9;200;Pole: Multiple Fixed;-37.82054597656936;144.95920032259656;-37.82054597656936, 144.95920032259656
1540549;Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street;13;35;Pole: Multiple Fixed;-37.81901892141077;144.94342984850664;-37.81901892141077, 144.94342984850664
1539203;Feature Lighting - Victoria Harbour;9;;Pole: Multiple Fixed;-37.81459332623695;144.94306205811208;-37.81459332623695, 144.94306205811208
1539494;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;13;70;Pole: Multiple Fixed;-37.824376123690506;144.94486485344623;-37.824376123690506, 144.94486485344623
1539614;Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road;13;35;Pole: Multiple Fixed;-37.815510301810946;144.93964143954105;-37.815510301810946, 144.93964143954105
1544300;Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.813024216506605;144.96550687510754;-37.813024216506605, 144.96550687510754
1487887;Feature Lighting - Docklands;;;;-37.81920341663393;144.94337149707854;-37.81920341663393, 144.94337149707854
1542422;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.823941892297654;144.94711728497384;-37.823941892297654, 144.94711728497384
1346726;Feature Lighting - Docklands;5;70;Inground;-37.81800252907985;144.94586934771027;-37.81800252907985, 144.94586934771027
1487804;Feature Lighting - Docklands;;;;-37.81394777878953;144.944202785233;-37.81394777878953, 144.944202785233
1540997;Feature Lighting - Seafarers Rest;2;14;Pole: Multiple Fixed;-37.82293908999009;144.95125696060853;-37.82293908999009, 144.95125696060853
1539178;Feature Lighting - Southbank Promenade between Riverside Quay and Southbank Promenade;9;;Wall;-37.82097040037277;144.96426488945912;-37.82097040037277, 144.96426488945912
1540736;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;9;;Pole: Multiple Fixed;-37.82095913587493;144.96166661380016;-37.82095913587493, 144.96166661380016
1540242;Feature Lighting - Birrarung Marr;13;35;Pole: Multiple Fixed;-37.820264179499546;144.97539684172608;-37.820264179499546, 144.97539684172608
1487699;Feature Lighting - Docklands;;;;-37.81887296925685;144.94317705128498;-37.81887296925685, 144.94317705128498
1539342;Feature Lighting - Northbank between Banana Alley and Southbank Pedestrian Bridge;9;;Pole: Multiple Fixed;-37.819314716794466;144.96448123915783;-37.819314716794466, 144.96448123915783
1543637;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82267037872457;144.9464320603681;-37.82267037872457, 144.9464320603681
1502941;Feature Lighting - Southbank;;;Inground;-37.82118515227141;144.96392623852648;-37.82118515227141, 144.96392623852648
1540093;Feature Lighting - Rakaia Way between Caravel Lane and Newquay Promenade;13;;Pole: Multiple Fixed;-37.81487648155288;144.94103095237685;-37.81487648155288, 144.94103095237685
1541410;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.824019192010965;144.9521906548591;-37.824019192010965, 144.9521906548591
1348119;Feature Lighting - Docklands;1;500;Bridge Beam;-37.82001185877436;144.9504424076002;-37.82001185877436, 144.9504424076002
1541146;Feature Lighting -;1;;Pole: Multiple Fixed;-37.818613631922325;144.94448572394236;-37.818613631922325, 144.94448572394236
1540395;Feature Lighting - Enterprize Park;9;200;Pole: Multiple Fixed;-37.82024656858701;144.96001167711125;-37.82024656858701, 144.96001167711125
1543809;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.81092930691258;144.96712759135292;-37.81092930691258, 144.96712759135292
1542059;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81834665930793;144.9711669981445;-37.81834665930793, 144.9711669981445
1539592;Feature Lighting -;13;70;Pole: Multiple Fixed;-37.81743518769564;144.94551972892612;-37.81743518769564, 144.94551972892612
1541658;Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street;13;70;Pole: Multiple Fixed;-37.81120160404662;144.9694879352834;-37.81120160404662, 144.9694879352834
1540434;Feature Lighting - Doepel Way between Docklands Drive and Newquay Promenade;9;;Pole: Multiple Fixed;-37.81513705714475;144.9404307427841;-37.81513705714475, 144.9404307427841
1502830;Feature Lighting - Southbank;;;Stairs;-37.82002087965837;144.9670058784148;-37.82002087965837, 144.9670058784148
1540373;Feature Lighting - Aquarium Drive;13;100;Pole: Multiple Fixed;-37.820044885467276;144.9590863287122;-37.820044885467276, 144.9590863287122
1346984;Feature Lighting - Docklands;4;150;Bridge Beam;-37.8210913594599;144.95468171981216;-37.8210913594599, 144.95468171981216
1348332;Feature Lighting - Docklands;5;70;Inground;-37.81903652843812;144.95387302458332;-37.81903652843812, 144.95387302458332
1539838;Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade;9;;Pole: Multiple Fixed;-37.814745448731294;144.94168026763236;-37.814745448731294, 144.94168026763236
1540122;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.82066575268567;144.94902663320042;-37.82066575268567, 144.94902663320042
1542592;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82262784877742;144.94598465804634;-37.82262784877742, 144.94598465804634
1348137;Feature Lighting - Docklands;1;;Building Facade;-37.821086263246585;144.93225271487955;-37.821086263246585, 144.93225271487955
1346963;Feature Lighting - Docklands;1;50;Inground;-37.82497717031871;144.9471568768642;-37.82497717031871, 144.9471568768642
1347334;Feature Lighting - Docklands;1;;Canopy;-37.81751785786706;144.95156336023152;-37.81751785786706, 144.95156336023152
1539477;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;9;10;Pole: Multiple Fixed;-37.82412299269706;144.94754136021908;-37.82412299269706, 144.94754136021908
1540383;Feature Lighting - Enterprize Park;9;5;Pole: Multiple Fixed;-37.82025739906337;144.96072673362215;-37.82025739906337, 144.96072673362215
1540641;Feature Lighting - Victoria Harbour Promenade between Harbour Esplanade and Enterprize Way;1;50;Pole: Multiple Fixed;-37.81833162720388;144.94467535776133;-37.81833162720388, 144.94467535776133
1347108;Feature Lighting - Docklands;3;36;Parapet;-37.817635802118424;144.9487830302031;-37.817635802118424, 144.9487830302031
